Document No.,Line No.,Sell-to Customer Name,External Document No.,Customer PO No.,No.,Ordering Model,Customer Ordering Model,Quantity,Cross-Reference No.,Customer Expectations Date,Produce Expected Finish Date,OP Estimated Shipping Date,Actual Completion Date,Actual Shipping Day,Description,Customer Ordering Desc.,Description 2,Model Name,Unit of Measure,Outstanding Quantity,Loan To Sales,Project Code,Shipment Date,Sales Promised Delivery Date,Create Prod Exp Completion,LastMod Prod Exp Completion,Remark,Remark2,EA Remark,PM Name,Item Status,HeaderStatus,Production Order No.,Starting Date,Material Receipt Date (PO),Orderig Description,Currency Code,Selling Price Excl. VAT,Amount,Amount Including VAT,Outstanding Amount (LCY),Ship-to Name,Customer Item No.,Qty on Purch. Order,Qty on Sales Order,Inventory,Qty on Componet Line,OP Lead Time,ReleasedDateOrigin,Warehouse Shipment No.,Assemble Option,Type,Location Code,Salesperson Code
SO25070106,17500,"Neousys Technology America, Inc.",NTA_APPLIED INTUITION_SO-20250935,POD-250956,S60-RU023000-049,NRU-230V-AWP-6049,NRU-230V-AWP-JAO64G-AI01-25,25,,8/6/2025,9/23/2025,9/24/2025,,,"NRU-230V-AWP, including  M.280-SSD-2TB-PCIe44-TLC5","NRU-230V-AWP, including  M.280-SSD-2TB-PCIe44-TLC5ET-TD, SSD-2TB-TLC-IK, GC-Jetson-AGX64GB-Orin-Nvidia-JetPack-6.0","ET-TD, SSD-2TB-TLC-IK, GC-Jetson-AGX64GB-Orin-Nvid",NRU-230V-AWP-6049,PCS,25,FALSE,,9/24/2025,9/24/2025,11/9/2025 18:06,,"9/11進版. CR:9/1pull in,已申請N+1. Q2price.",,,Kaichu Wu 吳鎧竹,,Released,WR25090461,9/18/2025,,"NRU-230V-AWP, including  M.280-SSD-2TB-PCIe44-TLC5ET-TD, SSD-2TB-TLC-IK, GC-Jetson-AGX64GB-Orin-Nvidia-JetPack-6.0",USD,"3,805.00","95,125.00","95,125.00","2,751,491.00","Neousys Technology America, Inc.",,0,75,0,0,69,7/17/2025,PK25090212,No,Item,WH22,T048
SO25070106,20000,"Neousys Technology America, Inc.",NTA_APPLIED INTUITION_SO-20250935,POD-250956,93S-CK000022-000,Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,25,,8/6/2025,9/23/2025,9/24/2025,,,NRU-230V-AWP or NRU-240S-AWP front panel cable kit,"NRU-230V-AWP or NRU-240S-AWP front panel cable kit, including: 1x Cbl-TpCPlug-UTpCF-50CM, 1x Cbl-M12A8M-2U2TA-180CM1, 3x Cbl-M12A8M-2DB9M_OW2-180CM, 5x Cbl-M12X8M-RJ45F-100CM",", including: 1x Cbl-TpCPlug-UTpCF-50CM, 1x Cbl-M12",Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,PCS,25,FALSE,,9/24/2025,9/24/2025,30/07/25 14:27:40,,"CR:9/1pull in,已申請N+1.",9/16 in 395-M118218A-104|395-M1282100-104,,Jeffrey Wang 王俊鍵,,Released,WR25090462,9/18/2025,,"NRU-230V-AWP or NRU-240S-AWP front panel cable kit, including: 1x Cbl-TpCPlug-UTpCF-50CM, 1x Cbl-M12A8M-2U2TA-180CM1, 3x Cbl-M12A8M-2DB9M_OW2-180CM, 5x Cbl-M12X8M-RJ45F-100CM",USD,176,"4,400.00","4,400.00","127,270.00","Neousys Technology America, Inc.",,0,105,3,0,69,7/17/2025,PK25090212,No,Item,WH22,T048
SO25070106,30000,"Neousys Technology America, Inc.",NTA_APPLIED INTUITION_SO-20250935,POD-250956,93S-CK000023-000,Cblkit-BP-NRU-230V-AWP,Cblkit-BP-NRU-230V-AWP,25,,8/6/2025,9/23/2025,9/24/2025,,,"NRU-230V-AWP back panel cable kit, including 8x Cb","NRU-230V-AWP back panel cable kit, including 8x Cbl-FAKRA-ZFM-ZFM-12M",l-FAKRA-ZFM-ZFM-12M,Cblkit-BP-NRU-230V-AWP,PCS,25,FALSE,,9/24/2025,9/24/2025,30/07/25 14:27:40,,"CR:9/1pull in,已申請N+1.",9/5 in 398-F1223120-063,,Jeffrey Wang 王俊鍵,,Released,WR25090463,9/18/2025,,"NRU-230V-AWP back panel cable kit, including 8x Cbl-FAKRA-ZFM-ZFM-12M",USD,224,"5,600.00","5,600.00","161,980.00","Neousys Technology America, Inc.",,0,84,2,0,69,7/17/2025,PK25090212,No,Item,WH22,T048
SO25070106,40000,"Neousys Technology America, Inc.",NTA_APPLIED INTUITION_SO-20250935,POD-250956,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,25,,8/6/2025,9/23/2025,9/24/2025,,,Customer Services,To產線：請將機器與線材配對包裝,,Customer Services,PCS,25,FALSE,,9/24/2025,9/24/2025,30/07/25 14:27:41,,,,,,,Released,,,9/18/2025,To產線：請將機器與線材配對包裝,USD,0,0,0,0,"Neousys Technology America, Inc.",,0,0,0,0,69,7/17/2025,PK25090212,No,Resource,WH02,T048
SO25070107,17500,"Neousys Technology America, Inc.",NTA_APPLIED INTUITION_SO-20250936,POD-250957,S60-RU023000-049,NRU-230V-AWP-6049,NRU-230V-AWP-JAO64G-AI01-25,25,,8/6/2025,9/23/2025,10/1/2025,,,"NRU-230V-AWP, including  M.280-SSD-2TB-PCIe44-TLC5","NRU-230V-AWP, including  M.280-SSD-2TB-PCIe44-TLC5ET-TD, SSD-2TB-TLC-IK, GC-Jetson-AGX64GB-Orin-Nvidia-JetPack-6.0","ET-TD, SSD-2TB-TLC-IK, GC-Jetson-AGX64GB-Orin-Nvid",NRU-230V-AWP-6049,PCS,25,FALSE,,10/1/2025,10/1/2025,11/9/2025 18:10,,9/11進版.,,,Kaichu Wu 吳鎧竹,,Released,WR25090464,9/18/2025,,"NRU-230V-AWP, including  M.280-SSD-2TB-PCIe44-TLC5ET-TD, SSD-2TB-TLC-IK, GC-Jetson-AGX64GB-Orin-Nvidia-JetPack-6.0",USD,"3,805.00","95,125.00","95,125.00","2,751,491.00","Neousys Technology America, Inc.",,0,75,0,0,76,7/17/2025,,No,Item,WH22,T048
SO25070107,20000,"Neousys Technology America, Inc.",NTA_APPLIED INTUITION_SO-20250936,POD-250957,93S-CK000022-000,Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,25,,8/6/2025,9/26/2025,10/1/2025,,,NRU-230V-AWP or NRU-240S-AWP front panel cable kit,"NRU-230V-AWP or NRU-240S-AWP front panel cable kit, including: 1x Cbl-TpCPlug-UTpCF-50CM, 1x Cbl-M12A8M-2U2TA-180CM1, 3x Cbl-M12A8M-2DB9M_OW2-180CM, 5x Cbl-M12X8M-RJ45F-100CM",", including: 1x Cbl-TpCPlug-UTpCF-50CM, 1x Cbl-M12",Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,PCS,25,FALSE,,9/26/2025,10/1/2025,30/07/25 14:27:43,16/09/25 09:51:49,,9/19 in 395-M118218A-104|395-M1282100-104,,Jeffrey Wang 王俊鍵,,Released,WR25090465,9/26/2025,,"NRU-230V-AWP or NRU-240S-AWP front panel cable kit, including: 1x Cbl-TpCPlug-UTpCF-50CM, 1x Cbl-M12A8M-2U2TA-180CM1, 3x Cbl-M12A8M-2DB9M_OW2-180CM, 5x Cbl-M12X8M-RJ45F-100CM",USD,176,"4,400.00","4,400.00","127,270.00","Neousys Technology America, Inc.",,0,105,3,0,76,7/17/2025,,No,Item,WH22,T048
SO25070107,30000,"Neousys Technology America, Inc.",NTA_APPLIED INTUITION_SO-20250936,POD-250957,93S-CK000023-000,Cblkit-BP-NRU-230V-AWP,Cblkit-BP-NRU-230V-AWP,25,,8/6/2025,9/23/2025,10/1/2025,,,"NRU-230V-AWP back panel cable kit, including 8x Cb","NRU-230V-AWP back panel cable kit, including 8x Cbl-FAKRA-ZFM-ZFM-12M",l-FAKRA-ZFM-ZFM-12M,Cblkit-BP-NRU-230V-AWP,PCS,25,FALSE,,10/1/2025,10/1/2025,30/07/25 14:27:44,,,9/5 in 398-F1223120-063,,Jeffrey Wang 王俊鍵,,Released,WR25090466,9/18/2025,,"NRU-230V-AWP back panel cable kit, including 8x Cbl-FAKRA-ZFM-ZFM-12M",USD,224,"5,600.00","5,600.00","161,980.00","Neousys Technology America, Inc.",,0,84,2,0,76,7/17/2025,,No,Item,WH22,T048
SO25070107,40000,"Neousys Technology America, Inc.",NTA_APPLIED INTUITION_SO-20250936,POD-250957,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,25,,8/6/2025,9/23/2025,10/1/2025,,,Customer Services,To產線：請將機器與線材配對包裝,,Customer Services,PCS,25,FALSE,,10/1/2025,10/1/2025,30/07/25 14:27:45,,,,,,,Released,,,9/18/2025,To產線：請將機器與線材配對包裝,USD,0,0,0,0,"Neousys Technology America, Inc.",,0,0,0,0,76,7/17/2025,,No,Resource,WH02,T048
SO25070380,10000,"Neousys Technology America, Inc.",NTA_CYNGN ORDER_(2-2),POD-251033,505-D1137512-013,DDR5-32GB-48-SM,DDR5-32GB-48-SM,50,,8/6/2025,9/22/2025,9/24/2025,,,"[DEF]DDR5-4800 SODIMM 32GB, (2Gx8)*16, 1.1V, Dual",DDR5-4800 1.1V 32GB SO-DIMM 0~+85°C,"Rank, 262-Pin, Samsung Memory/ K4RAH086VB-BCQK, 0~",[DEF]SODIMM 32GB DDR5-4800 (2Gx8)*16/Samsung 1.1V,PCS,50,FALSE,,9/24/2025,9/24/2025,25/07/25 17:30:28,,,9/18-TG25090156    9/16 in,,,DEF,Released,,,9/18/2025,DDR5-4800 1.1V 32GB SO-DIMM 0~+85°C,USD,202,"10,100.00","10,100.00","304,111.00","Neousys Technology America, Inc.",,100,60,103,38,63,7/23/2025,PK25090212,No,Item,WH22,T048
SO25070418,10000,"Neousys Technology America, Inc.",NTA_AEI_(4-2),POD-251058,S60-UC033000-001,POC-330-6001,POC-330-AEI01-100,25,,9/24/2025,9/22/2025,9/24/2025,9/17/2025,,"POC-330, including  DDR3L-4GB-WT18-DL1, mSATAHS-64","POC-330, including  DDR3L-4GB-WT18-DL1, mSATAHS-64GB-MLCWT-IK, Win10IoT19-Entry","GB-MLCWT-IK, Win10IoT19-Entry",POC-330-6001,PCS,25,FALSE,,9/24/2025,9/24/2025,6/8/2025 16:47,,,,,Neil Liu 劉仲軒,,Released,WR25090403,9/15/2025,,"POC-330, including  DDR3L-4GB-WT18-DL1, mSATAHS-64GB-MLCWT-IK, Win10IoT19-Entry",USD,515,"12,875.00","12,875.00","378,461.00","Neousys Technology America, Inc.",,0,75,25,0,58,7/28/2025,PK25090212,No,Item,WH22,T048
SO25070418,20000,"Neousys Technology America, Inc.",NTA_AEI_(4-2),POD-251058,393-D1131150-134,Cbl-DB9F-3DB9M-15CM2,Cbl-DB9F-3DB9M-15CM2,25,,9/24/2025,9/22/2025,9/24/2025,,,"Cable 15cm, DB9 Female w/Screw to 3x DB9 Male, 28A","1x DB9 (Female) to 3x DB9 (Male), for Nuvo-6000 series, Length: 15CM","WG, w/Red Dot, w/numbered stickers(A/B/C), -20°C t",Cable DB9 FML to 3x DB9 Male 15cm,PCS,25,FALSE,,9/24/2025,9/24/2025,6/8/2025 16:47,,,9/18-TG25090158    客戶期望在九月底OK,,,,Released,,,9/18/2025,"1x DB9 (Female) to 3x DB9 (Male), for Nuvo-6000 series, Length: 15CM",USD,10,250,250,"7,349.00","Neousys Technology America, Inc.",,100,115,137,0,58,7/28/2025,PK25090212,No,Item,WH22,T048
SO25070418,30000,"Neousys Technology America, Inc.",NTA_AEI_(4-2),POD-251058,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,25,,9/24/2025,9/22/2025,9/24/2025,,,Customer Services,To產線：請不要安裝系統，但要貼附license,,Customer Services,PCS,25,FALSE,,9/24/2025,9/24/2025,6/8/2025 16:47,,,,,,,Released,,,9/18/2025,To產線：請不要安裝系統，但要貼附license,USD,0,0,0,0,"Neousys Technology America, Inc.",,0,0,0,0,58,7/28/2025,PK25090212,No,Resource,WH02,T048
SO25070418,40000,"Neousys Technology America, Inc.",NTA_AEI_(4-2),POD-251058,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,25,,9/24/2025,9/22/2025,9/24/2025,,,Customer Services,To產線：請協助將機器與393-D1131150-134配對包裝,,Customer Services,PCS,25,FALSE,,9/24/2025,9/24/2025,6/8/2025 16:47,,,,,,,Released,,,9/18/2025,To產線：請協助將機器與393-D1131150-134配對包裝,USD,0,0,0,0,"Neousys Technology America, Inc.",,0,0,0,0,58,7/28/2025,PK25090212,No,Resource,WH02,T048
SO25070419,10000,"Neousys Technology America, Inc.",NTA_AEI_(4-3),POD-251059,S60-UC033000-001,POC-330-6001,POC-330-AEI01-100,25,,10/22/2025,10/20/2025,10/22/2025,,,"POC-330, including  DDR3L-4GB-WT18-DL1, mSATAHS-64","POC-330, including  DDR3L-4GB-WT18-DL1, mSATAHS-64GB-MLCWT-IK, Win10IoT19-Entry","GB-MLCWT-IK, Win10IoT19-Entry",POC-330-6001,PCS,25,FALSE,,10/22/2025,10/22/2025,6/8/2025 16:49,,,開工日暫壓，7/31 待採回 302-00100252-000|302-00100253-000|302-00100254-000|505-B1223342-021|507-M1206421-041|550-W0147000-001|800-UC033000-A54,,Neil Liu 劉仲軒,,Released,WA25070915,10/16/2025,,"POC-330, including  DDR3L-4GB-WT18-DL1, mSATAHS-64GB-MLCWT-IK, Win10IoT19-Entry",USD,515,"12,875.00","12,875.00","378,461.00","Neousys Technology America, Inc.",,0,75,25,0,86,7/28/2025,,No,Item,WH22,T048
SO25070419,20000,"Neousys Technology America, Inc.",NTA_AEI_(4-3),POD-251059,393-D1131150-134,Cbl-DB9F-3DB9M-15CM2,Cbl-DB9F-3DB9M-15CM2,25,,10/22/2025,10/20/2025,10/22/2025,,,"Cable 15cm, DB9 Female w/Screw to 3x DB9 Male, 28A","1x DB9 (Female) to 3x DB9 (Male), for Nuvo-6000 series, Length: 15CM","WG, w/Red Dot, w/numbered stickers(A/B/C), -20°C t",Cable DB9 FML to 3x DB9 Male 15cm,PCS,25,FALSE,,10/22/2025,10/22/2025,6/8/2025 16:49,,,客戶期望在十月OK,,,,Released,,,10/16/2025,"1x DB9 (Female) to 3x DB9 (Male), for Nuvo-6000 series, Length: 15CM",USD,10,250,250,"7,349.00","Neousys Technology America, Inc.",,100,115,137,0,86,7/28/2025,,No,Item,WH22,T048
SO25070419,30000,"Neousys Technology America, Inc.",NTA_AEI_(4-3),POD-251059,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,25,,10/22/2025,10/20/2025,10/22/2025,,,Customer Services,To產線：請不要安裝系統，但要貼附license,,Customer Services,PCS,25,FALSE,,10/22/2025,10/22/2025,6/8/2025 16:49,,,,,,,Released,,,10/16/2025,To產線：請不要安裝系統，但要貼附license,USD,0,0,0,0,"Neousys Technology America, Inc.",,0,0,0,0,86,7/28/2025,,No,Resource,WH02,T048
SO25070419,40000,"Neousys Technology America, Inc.",NTA_AEI_(4-3),POD-251059,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,25,,10/22/2025,10/20/2025,10/22/2025,,,Customer Services,To產線：請協助將機器與393-D1131150-134配對包裝,,Customer Services,PCS,25,FALSE,,10/22/2025,10/22/2025,6/8/2025 16:49,,,,,,,Released,,,10/16/2025,To產線：請協助將機器與393-D1131150-134配對包裝,USD,0,0,0,0,"Neousys Technology America, Inc.",,0,0,0,0,86,7/28/2025,,No,Resource,WH02,T048
SO25070420,10000,"Neousys Technology America, Inc.",NTA_AEI_(4-4),POD-251060,S60-UC033000-001,POC-330-6001,POC-330-AEI01-100,25,,11/19/2025,11/17/2025,11/19/2025,,,"POC-330, including  DDR3L-4GB-WT18-DL1, mSATAHS-64","POC-330, including  DDR3L-4GB-WT18-DL1, mSATAHS-64GB-MLCWT-IK, Win10IoT19-Entry","GB-MLCWT-IK, Win10IoT19-Entry",POC-330-6001,PCS,25,FALSE,,11/19/2025,11/19/2025,6/8/2025 16:50,,,開工日暫壓，7/31 待採回 302-00100252-000|302-00100253-000|302-00100254-000|505-B1223342-021|507-M1206421-041|550-W0147000-001|800-UC033000-A54,,Neil Liu 劉仲軒,,Released,WA25070916,11/13/2025,,"POC-330, including  DDR3L-4GB-WT18-DL1, mSATAHS-64GB-MLCWT-IK, Win10IoT19-Entry",USD,515,"12,875.00","12,875.00","378,461.00","Neousys Technology America, Inc.",,0,75,25,0,114,7/28/2025,,No,Item,WH22,T048
SO25070420,20000,"Neousys Technology America, Inc.",NTA_AEI_(4-4),POD-251060,393-D1131150-134,Cbl-DB9F-3DB9M-15CM2,Cbl-DB9F-3DB9M-15CM2,25,,11/19/2025,11/17/2025,11/19/2025,,,"Cable 15cm, DB9 Female w/Screw to 3x DB9 Male, 28A","1x DB9 (Female) to 3x DB9 (Male), for Nuvo-6000 series, Length: 15CM","WG, w/Red Dot, w/numbered stickers(A/B/C), -20°C t",Cable DB9 FML to 3x DB9 Male 15cm,PCS,25,FALSE,,11/19/2025,11/19/2025,6/8/2025 16:50,,,客戶期望在十一月OK,,,,Released,,,11/13/2025,"1x DB9 (Female) to 3x DB9 (Male), for Nuvo-6000 series, Length: 15CM",USD,10,250,250,"7,349.00","Neousys Technology America, Inc.",,100,115,137,0,114,7/28/2025,,No,Item,WH22,T048
SO25070420,30000,"Neousys Technology America, Inc.",NTA_AEI_(4-4),POD-251060,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,25,,11/19/2025,11/17/2025,11/19/2025,,,Customer Services,To產線：請不要安裝系統，但要貼附license,,Customer Services,PCS,25,FALSE,,11/19/2025,11/19/2025,6/8/2025 16:50,,,,,,,Released,,,11/13/2025,To產線：請不要安裝系統，但要貼附license,USD,0,0,0,0,"Neousys Technology America, Inc.",,0,0,0,0,114,7/28/2025,,No,Resource,WH02,T048
SO25070420,40000,"Neousys Technology America, Inc.",NTA_AEI_(4-4),POD-251060,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,25,,11/19/2025,11/17/2025,11/19/2025,,,Customer Services,To產線：請協助將機器與393-D1131150-134配對包裝,,Customer Services,PCS,25,FALSE,,11/19/2025,11/19/2025,6/8/2025 16:50,,,,,,,Released,,,11/13/2025,To產線：請協助將機器與393-D1131150-134配對包裝,USD,0,0,0,0,"Neousys Technology America, Inc.",,0,0,0,0,114,7/28/2025,,No,Resource,WH02,T048
SO25070426,25000,"Neousys Technology America, Inc.",NTA_OUTRIDER_SO-20251040,POD-251054,93S-CK000022-000,Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,3,,8/6/2025,9/22/2025,9/24/2025,,,NRU-230V-AWP or NRU-240S-AWP front panel cable kit,"NRU-230V-AWP or NRU-240S-AWP front panel cable kit, including: 1x Cbl-TpCPlug-UTpCF-50CM, 1x Cbl-M12A8M-2U2TA-180CM1, 3x Cbl-M12A8M-2DB9M_OW2-180CM, 5x Cbl-M12X8M-RJ45F-100CM",", including: 1x Cbl-TpCPlug-UTpCF-50CM, 1x Cbl-M12",Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,PCS,3,FALSE,,9/24/2025,9/24/2025,31/07/25 14:46:52,,7/31拆1+3.,9/3 in 395-M118218A-104|9/16 in 395-M1282100-104,,Jeffrey Wang 王俊鍵,,Released,WR25090405,9/18/2025,,"NRU-230V-AWP or NRU-240S-AWP front panel cable kit, including: 1x Cbl-TpCPlug-UTpCF-50CM, 1x Cbl-M12A8M-2U2TA-180CM1, 3x Cbl-M12A8M-2DB9M_OW2-180CM, 5x Cbl-M12X8M-RJ45F-100CM",USD,176,528,528,"16,125.00","Neousys Technology America, Inc.",,0,105,3,0,61,7/25/2025,PK25090212,No,Item,WH22,T048
SO25070495,10000,"Neousys Technology America, Inc.",NTA_COGNEX_SO-20251046,POD-251061,S51-UC0715CG-001,POC-715-CGN1-CF2-25(EA),POC-715-CGN1-CF2-25(EA),5,,8/20/2025,9/22/2025,9/24/2025,,,"[EA]POC-715-CGN1,including DDR5-16GB-48-SM, M.280-","POC-715-CGN1, including DDR5-16GB-56-SM, M.280-SSD-256GB-PCIe44-TLC5-PN, mPCIe-Ado-AX92905","SSD-256GB-PCIe44-TLC5-PN, mPCIe-Ado-AX92905",[EA]POC-715-CGN1,PCS,5,FALSE,,9/24/2025,9/24/2025,20/08/25 13:55:47,25/08/25 10:13:21,,EA1   9/16 in 30D-00100034-000|8/25 in 600-50100049-000|8/18 in 507-N2525643-012,7/29 706-MZ0230CG-010會請PE協助開重工單重工，其餘再請LC確認料齊，PM與PE溝通交期,TingYu Lai 賴婷妤,EA1,Released,WR25090357,9/16/2025,,"POC-715-CGN1,including DDR5-16GB-48-SM, M.280-SSD-256GB-PCIe44-TLC5-PN, mPCIe-Ado-AX92905",USD,"1,043.00","5,215.00","5,215.00","153,947.00","Neousys Technology America, Inc.",,0,10,0,0,57,7/29/2025,PK25090212,No,Item,WH22,T048
SO25070495,20000,"Neousys Technology America, Inc.",NTA_COGNEX_SO-20251046,POD-251061,906-TB001000-A10,TB-10,TB-10,5,,8/20/2025,9/22/2025,9/24/2025,,,[DEF]Terminal board with 68-pin SCSI-II female con,Terminal board with 68-pin SCSI-II female connector and 68-pole terminal block,nector and 68-pole terminal block,[DEF]TB-10,PCS,5,FALSE,,9/24/2025,9/24/2025,20/08/25 13:55:47,25/08/25 10:13:22,,,,Chris. Ni 倪浩然,DEF,Released,WR25090358,9/16/2025,,Terminal board with 68-pin SCSI-II female connector and 68-pole terminal block,USD,29,145,145,"4,280.00","Neousys Technology America, Inc.",,0,16,2,0,57,7/29/2025,PK25090212,No,Item,WH22,T048
SO25070495,30000,"Neousys Technology America, Inc.",NTA_COGNEX_SO-20251046,POD-251061,393-D5502100-032,Cbl-S68M-S68M-100CM,Cbl-S68M-S68M-100CM,5,,8/20/2025,9/22/2025,9/24/2025,,,"[DEF]Cable 100cm, SCSI-68 Male to SCSI-68 Male, ??","SCSI-68 (Male) to SCSI-68M (Male) cable, for MezIO DIO card and TB-10, Length: 100CM","°C to +80°C ,韻喬 MD68M/M 1M",[DEF]Cable SCSI-68 Male to SCSI-68 Male 100cm,PCS,5,FALSE,,9/24/2025,9/24/2025,20/08/25 13:55:48,25/08/25 10:13:22,,9/16-TG25090140,,,DEF,Released,,,9/16/2025,"SCSI-68 (Male) to SCSI-68M (Male) cable, for MezIO DIO card and TB-10, Length: 100CM",USD,22,110,110,"3,247.00","Neousys Technology America, Inc.",,0,14,228,2,57,7/29/2025,PK25090212,No,Item,WH22,T048
SO25070495,40000,"Neousys Technology America, Inc.",NTA_COGNEX_SO-20251046,POD-251061,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,5,,8/20/2025,9/22/2025,9/24/2025,,,Customer Services,To產線：請將S51-UC0715CG-001與906-TB001000-A10|393-D5502100-032配對包裝,,Customer Services,PCS,5,FALSE,,9/24/2025,9/24/2025,20/08/25 13:55:48,25/08/25 10:13:23,,,,,,Released,,,9/16/2025,To產線：請將S51-UC0715CG-001與906-TB001000-A10|393-D5502100-032配對包裝,USD,0,0,0,0,"Neousys Technology America, Inc.",,0,0,0,0,57,7/29/2025,PK25090212,No,Resource,WH02,T048
SO25070495,50000,"Neousys Technology America, Inc.",NTA_COGNEX_SO-20251046,POD-251061,S51-UC0715C1-001,POC-715-CGN2-CF2-25(EA),POC-715-CGN2-CF2-25(EA),10,,8/20/2025,9/22/2025,9/24/2025,,,"[EA]POC-715-CGN2,including DDR5-16GB-48-SM, M.280-","POC-715-CGN2, including DDR5-16GB-56-SM, M.280-SSD-256GB-PCIe44-TLC5-PN, mPCIe-Ado-AX92905","SSD-256GB-PCIe44-TLC5-PN, mPCIe-Ado-AX92905",[EA]POC-715-CGN2,PCS,10,FALSE,,9/24/2025,9/24/2025,20/08/25 13:55:49,25/08/25 10:13:23,,EA1   9/16 in 30D-00100034-000|8/25 in 600-50100049-000,7/29 請LC確認料齊，PM與PE溝通交期,TingYu Lai 賴婷妤,EA1,Released,WR25090359,9/16/2025,,"POC-715-CGN2,including DDR5-16GB-48-SM, M.280-SSD-256GB-PCIe44-TLC5-PN, mPCIe-Ado-AX92905",USD,883,"8,830.00","8,830.00","260,662.00","Neousys Technology America, Inc.",,0,15,0,0,57,7/29/2025,PK25090212,No,Item,WH22,T048
SO25070496,10000,"Neousys Technology America, Inc.",NTA_COGNEX_SO-20251044,POD-251062,S51-UC0715CG-001,POC-715-CGN1-CF2-25(EA),POC-715-CGN1-CF2-25(EA),5,,12/24/2025,12/22/2025,12/24/2025,,,"[EA]POC-715-CGN1,including DDR5-16GB-48-SM, M.280-","POC-715-CGN1, including DDR5-16GB-56-SM, M.280-SSD-256GB-PCIe44-TLC5-PN, mPCIe-Ado-AX92905","SSD-256GB-PCIe44-TLC5-PN, mPCIe-Ado-AX92905",[EA]POC-715-CGN1,PCS,5,FALSE,,12/24/2025,12/24/2025,21/08/25 11:38:03,,,9/16 in 30D-00100034-000|8/25 in 600-50100049-000|8/18 in 507-N2525643-012,7/29 706-MZ0230CG-010會請PE協助開重工單重工，其餘再請LC確認料齊，PM與PE溝通交期,TingYu Lai 賴婷妤,EA2,Released,WA25071055,12/18/2025,,"POC-715-CGN1,including DDR5-16GB-48-SM, M.280-SSD-256GB-PCIe44-TLC5-PN, mPCIe-Ado-AX92905",USD,"1,043.00","5,215.00","5,215.00","153,947.00","Neousys Technology America, Inc.",,0,10,0,0,148,7/29/2025,,No,Item,WH22,T048
SO25070496,20000,"Neousys Technology America, Inc.",NTA_COGNEX_SO-20251044,POD-251062,906-TB001000-A10,TB-10,TB-10,5,,12/24/2025,12/22/2025,12/24/2025,,,[DEF]Terminal board with 68-pin SCSI-II female con,Terminal board with 68-pin SCSI-II female connector and 68-pole terminal block,nector and 68-pole terminal block,[DEF]TB-10,PCS,5,FALSE,,12/24/2025,12/24/2025,21/08/25 11:38:05,,,,,Chris. Ni 倪浩然,DEF,Released,WA25071056,12/18/2025,,Terminal board with 68-pin SCSI-II female connector and 68-pole terminal block,USD,29,145,145,"4,280.00","Neousys Technology America, Inc.",,0,16,2,0,148,7/29/2025,,No,Item,WH22,T048
SO25070496,30000,"Neousys Technology America, Inc.",NTA_COGNEX_SO-20251044,POD-251062,393-D5502100-032,Cbl-S68M-S68M-100CM,Cbl-S68M-S68M-100CM,5,,12/24/2025,12/22/2025,12/24/2025,,,"[DEF]Cable 100cm, SCSI-68 Male to SCSI-68 Male, ??","SCSI-68 (Male) to SCSI-68M (Male) cable, for MezIO DIO card and TB-10, Length: 100CM","°C to +80°C ,韻喬 MD68M/M 1M",[DEF]Cable SCSI-68 Male to SCSI-68 Male 100cm,PCS,5,FALSE,,12/24/2025,12/24/2025,21/08/25 11:38:18,,,,,,DEF,Released,,,12/18/2025,"SCSI-68 (Male) to SCSI-68M (Male) cable, for MezIO DIO card and TB-10, Length: 100CM",USD,22,110,110,"3,247.00","Neousys Technology America, Inc.",,0,14,228,2,148,7/29/2025,,No,Item,WH22,T048
SO25070496,40000,"Neousys Technology America, Inc.",NTA_COGNEX_SO-20251044,POD-251062,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,5,,12/24/2025,12/22/2025,12/24/2025,,,Customer Services,To產線：請將S51-UC0715CG-001與906-TB001000-A10|393-D5502100-032配對包裝,,Customer Services,PCS,5,FALSE,,12/24/2025,12/24/2025,21/08/25 11:38:40,,,,,,,Released,,,12/18/2025,To產線：請將S51-UC0715CG-001與906-TB001000-A10|393-D5502100-032配對包裝,USD,0,0,0,0,"Neousys Technology America, Inc.",,0,0,0,0,148,7/29/2025,,No,Resource,WH02,T048
